id, state, cur_score, action, reward, next_state, next_score
5,"[[0, 2, 0, 0], [0, 0, 2, 4], [2, 0, 256, 64], [8, 8, 16, 4]]",69640,left,16,"[[2, 0, 0, 0], [2, 4, 0, 4], [2, 256, 64, 0], [16, 16, 4, 0]]",69656
5,"[[2, 0, 0, 0], [2, 4, 0, 4], [2, 256, 64, 0], [16, 16, 4, 0]]",69656,right,40,"[[0, 0, 0, 2], [0, 4, 2, 8], [0, 2, 256, 64], [0, 0, 32, 4]]",69696
5,"[[0, 0, 0, 2], [0, 4, 2, 8], [0, 2, 256, 64], [0, 0, 32, 4]]",69696,up,0,"[[0, 4, 2, 2], [0, 2, 256, 8], [0, 2, 32, 64], [0, 0, 0, 4]]",69696
5,"[[0, 4, 2, 2], [0, 2, 256, 8], [0, 2, 32, 64], [0, 0, 0, 4]]",69696,left,4,"[[4, 4, 0, 0], [2, 256, 8, 0], [2, 32, 64, 0], [4, 0, 2, 0]]",69700
5,"[[4, 4, 0, 0], [2, 256, 8, 0], [2, 32, 64, 0], [4, 0, 2, 0]]",69700,right,8,"[[0, 2, 0, 8], [0, 2, 256, 8], [0, 2, 32, 64], [0, 0, 4, 2]]",69708
5,"[[0, 2, 0, 8], [0, 2, 256, 8], [0, 2, 32, 64], [0, 0, 4, 2]]",69708,down,20,"[[0, 0, 0, 2], [0, 0, 256, 16], [0, 2, 32, 64], [0, 4, 4, 2]]",69728
5,"[[0, 0, 0, 2], [0, 0, 256, 16], [0, 2, 32, 64], [0, 4, 4, 2]]",69728,left,8,"[[2, 0, 4, 0], [256, 16, 0, 0], [2, 32, 64, 0], [8, 2, 0, 0]]",69736
5,"[[2, 0, 4, 0], [256, 16, 0, 0], [2, 32, 64, 0], [8, 2, 0, 0]]",69736,up,0,"[[2, 16, 4, 0], [256, 32, 64, 0], [2, 2, 0, 0], [8, 0, 4, 0]]",69736
5,"[[2, 16, 4, 0], [256, 32, 64, 0], [2, 2, 0, 0], [8, 0, 4, 0]]",69736,right,4,"[[0, 2, 16, 4], [0, 256, 32, 64], [0, 0, 2, 4], [0, 0, 8, 4]]",69740
5,"[[0, 2, 16, 4], [0, 256, 32, 64], [0, 0, 2, 4], [0, 0, 8, 4]]",69740,down,8,"[[0, 0, 16, 0], [0, 0, 32, 4], [0, 2, 2, 64], [4, 256, 8, 8]]",69748
5,"[[0, 0, 16, 0], [0, 0, 32, 4], [0, 2, 2, 64], [4, 256, 8, 8]]",69748,right,20,"[[0, 0, 0, 16], [0, 0, 32, 4], [0, 4, 4, 64], [0, 4, 256, 16]]",69768
5,"[[0, 0, 0, 16], [0, 0, 32, 4], [0, 4, 4, 64], [0, 4, 256, 16]]",69768,up,8,"[[0, 8, 32, 16], [0, 0, 4, 4], [2, 0, 256, 64], [0, 0, 0, 16]]",69776
5,"[[0, 8, 32, 16], [0, 0, 4, 4], [2, 0, 256, 64], [0, 0, 0, 16]]",69776,left,8,"[[8, 32, 16, 0], [8, 0, 0, 0], [2, 256, 64, 0], [16, 0, 0, 4]]",69784
5,"[[8, 32, 16, 0], [8, 0, 0, 0], [2, 256, 64, 0], [16, 0, 0, 4]]",69784,down,16,"[[2, 0, 0, 0], [16, 0, 0, 0], [2, 32, 16, 0], [16, 256, 64, 4]]",69800
5,"[[2, 0, 0, 0], [16, 0, 0, 0], [2, 32, 16, 0], [16, 256, 64, 4]]",69800,right,0,"[[2, 0, 0, 2], [0, 0, 0, 16], [0, 2, 32, 16], [16, 256, 64, 4]]",69800
5,"[[2, 0, 0, 2], [0, 0, 0, 16], [0, 2, 32, 16], [16, 256, 64, 4]]",69800,down,32,"[[0, 0, 2, 0], [0, 0, 0, 2], [2, 2, 32, 32], [16, 256, 64, 4]]",69832
5,"[[0, 0, 2, 0], [0, 0, 0, 2], [2, 2, 32, 32], [16, 256, 64, 4]]",69832,left,68,"[[2, 0, 0, 0], [2, 2, 0, 0], [4, 64, 0, 0], [16, 256, 64, 4]]",69900
5,"[[2, 0, 0, 0], [2, 2, 0, 0], [4, 64, 0, 0], [16, 256, 64, 4]]",69900,up,4,"[[4, 2, 64, 4], [4, 64, 0, 0], [16, 256, 2, 0], [0, 0, 0, 0]]",69904
5,"[[4, 2, 64, 4], [4, 64, 0, 0], [16, 256, 2, 0], [0, 0, 0, 0]]",69904,down,8,"[[0, 4, 0, 0], [0, 2, 0, 0], [8, 64, 64, 0], [16, 256, 2, 4]]",69912
5,"[[0, 4, 0, 0], [0, 2, 0, 0], [8, 64, 64, 0], [16, 256, 2, 4]]",69912,left,128,"[[4, 0, 0, 0], [2, 0, 0, 2], [8, 128, 0, 0], [16, 256, 2, 4]]",70040
5,"[[4, 0, 0, 0], [2, 0, 0, 2], [8, 128, 0, 0], [16, 256, 2, 4]]",70040,left,4,"[[4, 0, 2, 0], [4, 0, 0, 0], [8, 128, 0, 0], [16, 256, 2, 4]]",70044
5,"[[4, 0, 2, 0], [4, 0, 0, 0], [8, 128, 0, 0], [16, 256, 2, 4]]",70044,up,12,"[[8, 128, 4, 4], [8, 256, 0, 0], [16, 0, 0, 0], [0, 4, 0, 0]]",70056
5,"[[8, 128, 4, 4], [8, 256, 0, 0], [16, 0, 0, 0], [0, 4, 0, 0]]",70056,up,16,"[[16, 128, 4, 4], [16, 256, 0, 4], [0, 4, 0, 0], [0, 0, 0, 0]]",70072
5,"[[16, 128, 4, 4], [16, 256, 0, 4], [0, 4, 0, 0], [0, 0, 0, 0]]",70072,down,40,"[[0, 0, 0, 0], [0, 128, 0, 0], [0, 256, 2, 0], [32, 4, 4, 8]]",70112
5,"[[0, 0, 0, 0], [0, 128, 0, 0], [0, 256, 2, 0], [32, 4, 4, 8]]",70112,left,8,"[[4, 0, 0, 0], [128, 0, 0, 0], [256, 2, 0, 0], [32, 8, 8, 0]]",70120
5,"[[4, 0, 0, 0], [128, 0, 0, 0], [256, 2, 0, 0], [32, 8, 8, 0]]",70120,left,16,"[[4, 0, 4, 0], [128, 0, 0, 0], [256, 2, 0, 0], [32, 16, 0, 0]]",70136
5,"[[4, 0, 4, 0], [128, 0, 0, 0], [256, 2, 0, 0], [32, 16, 0, 0]]",70136,left,8,"[[8, 0, 0, 0], [128, 0, 0, 0], [256, 2, 0, 4], [32, 16, 0, 0]]",70144
5,"[[8, 0, 0, 0], [128, 0, 0, 0], [256, 2, 0, 4], [32, 16, 0, 0]]",70144,down,0,"[[8, 0, 0, 0], [128, 2, 0, 0], [256, 2, 0, 0], [32, 16, 0, 4]]",70144
5,"[[8, 0, 0, 0], [128, 2, 0, 0], [256, 2, 0, 0], [32, 16, 0, 4]]",70144,up,4,"[[8, 4, 0, 4], [128, 16, 0, 0], [256, 0, 0, 0], [32, 4, 0, 0]]",70148
5,"[[8, 4, 0, 4], [128, 16, 0, 0], [256, 0, 0, 0], [32, 4, 0, 0]]",70148,right,8,"[[2, 0, 8, 8], [0, 0, 128, 16], [0, 0, 0, 256], [0, 0, 32, 4]]",70156
5,"[[2, 0, 8, 8], [0, 0, 128, 16], [0, 0, 0, 256], [0, 0, 32, 4]]",70156,right,16,"[[0, 0, 2, 16], [0, 0, 128, 16], [0, 0, 2, 256], [0, 0, 32, 4]]",70172
5,"[[0, 0, 2, 16], [0, 0, 128, 16], [0, 0, 2, 256], [0, 0, 32, 4]]",70172,up,32,"[[0, 0, 2, 32], [0, 0, 128, 256], [0, 4, 2, 4], [0, 0, 32, 0]]",70204
5,"[[0, 0, 2, 32], [0, 0, 128, 256], [0, 4, 2, 4], [0, 0, 32, 0]]",70204,down,0,"[[0, 0, 2, 0], [0, 0, 128, 32], [0, 2, 2, 256], [0, 4, 32, 4]]",70204
5,"[[0, 0, 2, 0], [0, 0, 128, 32], [0, 2, 2, 256], [0, 4, 32, 4]]",70204,left,4,"[[2, 0, 2, 0], [128, 32, 0, 0], [4, 256, 0, 0], [4, 32, 4, 0]]",70208
5,"[[2, 0, 2, 0], [128, 32, 0, 0], [4, 256, 0, 0], [4, 32, 4, 0]]",70208,right,4,"[[0, 0, 0, 4], [0, 0, 128, 32], [0, 0, 4, 256], [2, 4, 32, 4]]",70212
5,"[[0, 0, 0, 4], [0, 0, 128, 32], [0, 0, 4, 256], [2, 4, 32, 4]]",70212,up,0,"[[2, 4, 128, 4], [0, 0, 4, 32], [0, 0, 32, 256], [0, 2, 0, 4]]",70212
5,"[[2, 4, 128, 4], [0, 0, 4, 32], [0, 0, 32, 256], [0, 2, 0, 4]]",70212,right,0,"[[2, 4, 128, 4], [0, 0, 4, 32], [0, 2, 32, 256], [0, 0, 2, 4]]",70212
5,"[[2, 4, 128, 4], [0, 0, 4, 32], [0, 2, 32, 256], [0, 0, 2, 4]]",70212,left,0,"[[2, 4, 128, 4], [4, 32, 0, 0], [2, 32, 256, 0], [2, 4, 4, 0]]",70212
5,"[[2, 4, 128, 4], [4, 32, 0, 0], [2, 32, 256, 0], [2, 4, 4, 0]]",70212,down,68,"[[0, 0, 2, 0], [2, 4, 128, 0], [4, 64, 256, 0], [4, 4, 4, 4]]",70280
5,"[[0, 0, 2, 0], [2, 4, 128, 0], [4, 64, 256, 0], [4, 4, 4, 4]]",70280,left,16,"[[2, 0, 0, 0], [2, 4, 128, 4], [4, 64, 256, 0], [8, 8, 0, 0]]",70296
5,"[[2, 0, 0, 0], [2, 4, 128, 4], [4, 64, 256, 0], [8, 8, 0, 0]]",70296,right,16,"[[0, 0, 0, 2], [2, 4, 128, 4], [0, 4, 64, 256], [2, 0, 0, 16]]",70312
5,"[[0, 0, 0, 2], [2, 4, 128, 4], [0, 4, 64, 256], [2, 0, 0, 16]]",70312,up,12,"[[4, 8, 128, 2], [0, 0, 64, 4], [0, 0, 0, 256], [0, 4, 0, 16]]",70324
5,"[[4, 8, 128, 2], [0, 0, 64, 4], [0, 0, 0, 256], [0, 4, 0, 16]]",70324,down,0,"[[0, 0, 0, 2], [0, 0, 4, 4], [0, 8, 128, 256], [4, 4, 64, 16]]",70324
5,"[[0, 0, 0, 2], [0, 0, 4, 4], [0, 8, 128, 256], [4, 4, 64, 16]]",70324,left,16,"[[2, 0, 0, 0], [8, 2, 0, 0], [8, 128, 256, 0], [8, 64, 16, 0]]",70340
5,"[[2, 0, 0, 0], [8, 2, 0, 0], [8, 128, 256, 0], [8, 64, 16, 0]]",70340,down,16,"[[0, 0, 0, 2], [2, 2, 0, 0], [8, 128, 256, 0], [16, 64, 16, 0]]",70356
5,"[[0, 0, 0, 2], [2, 2, 0, 0], [8, 128, 256, 0], [16, 64, 16, 0]]",70356,right,4,"[[0, 0, 0, 2], [0, 4, 0, 4], [0, 8, 128, 256], [0, 16, 64, 16]]",70360
5,"[[0, 0, 0, 2], [0, 4, 0, 4], [0, 8, 128, 256], [0, 16, 64, 16]]",70360,left,8,"[[2, 0, 0, 0], [8, 0, 0, 2], [8, 128, 256, 0], [16, 64, 16, 0]]",70368
5,"[[2, 0, 0, 0], [8, 0, 0, 2], [8, 128, 256, 0], [16, 64, 16, 0]]",70368,up,16,"[[2, 128, 256, 2], [16, 64, 16, 0], [16, 4, 0, 0], [0, 0, 0, 0]]",70384
5,"[[2, 128, 256, 2], [16, 64, 16, 0], [16, 4, 0, 0], [0, 0, 0, 0]]",70384,up,32,"[[2, 128, 256, 2], [32, 64, 16, 0], [0, 4, 0, 0], [0, 0, 0, 2]]",70416
5,"[[2, 128, 256, 2], [32, 64, 16, 0], [0, 4, 0, 0], [0, 0, 0, 2]]",70416,up,4,"[[2, 128, 256, 4], [32, 64, 16, 0], [0, 4, 0, 0], [0, 2, 0, 0]]",70420
5,"[[2, 128, 256, 4], [32, 64, 16, 0], [0, 4, 0, 0], [0, 2, 0, 0]]",70420,left,0,"[[2, 128, 256, 4], [32, 64, 16, 0], [4, 4, 0, 0], [2, 0, 0, 0]]",70420
5,"[[2, 128, 256, 4], [32, 64, 16, 0], [4, 4, 0, 0], [2, 0, 0, 0]]",70420,right,8,"[[2, 128, 256, 4], [2, 32, 64, 16], [0, 0, 0, 8], [0, 0, 0, 2]]",70428
5,"[[2, 128, 256, 4], [2, 32, 64, 16], [0, 0, 0, 8], [0, 0, 0, 2]]",70428,up,4,"[[4, 128, 256, 4], [2, 32, 64, 16], [0, 0, 0, 8], [0, 0, 0, 2]]",70432
5,"[[4, 128, 256, 4], [2, 32, 64, 16], [0, 0, 0, 8], [0, 0, 0, 2]]",70432,right,0,"[[4, 128, 256, 4], [2, 32, 64, 16], [0, 0, 2, 8], [0, 0, 0, 2]]",70432
5,"[[4, 128, 256, 4], [2, 32, 64, 16], [0, 0, 2, 8], [0, 0, 0, 2]]",70432,left,0,"[[4, 128, 256, 4], [2, 32, 64, 16], [2, 8, 0, 0], [2, 2, 0, 0]]",70432
5,"[[4, 128, 256, 4], [2, 32, 64, 16], [2, 8, 0, 0], [2, 2, 0, 0]]",70432,up,4,"[[4, 128, 256, 4], [4, 32, 64, 16], [2, 8, 0, 0], [0, 2, 4, 0]]",70436
5,"[[4, 128, 256, 4], [4, 32, 64, 16], [2, 8, 0, 0], [0, 2, 4, 0]]",70436,down,8,"[[0, 128, 0, 0], [0, 32, 256, 2], [8, 8, 64, 4], [2, 2, 4, 16]]",70444
5,"[[0, 128, 0, 0], [0, 32, 256, 2], [8, 8, 64, 4], [2, 2, 4, 16]]",70444,right,20,"[[2, 0, 0, 128], [0, 32, 256, 2], [0, 16, 64, 4], [0, 4, 4, 16]]",70464
5,"[[2, 0, 0, 128], [0, 32, 256, 2], [0, 16, 64, 4], [0, 4, 4, 16]]",70464,right,8,"[[0, 4, 2, 128], [0, 32, 256, 2], [0, 16, 64, 4], [0, 0, 8, 16]]",70472
5,"[[0, 4, 2, 128], [0, 32, 256, 2], [0, 16, 64, 4], [0, 0, 8, 16]]",70472,left,0,"[[4, 2, 128, 0], [32, 256, 2, 0], [16, 64, 4, 4], [8, 16, 0, 0]]",70472
5,"[[4, 2, 128, 0], [32, 256, 2, 0], [16, 64, 4, 4], [8, 16, 0, 0]]",70472,left,8,"[[4, 2, 128, 0], [32, 256, 2, 0], [16, 64, 8, 0], [8, 16, 0, 2]]",70480
5,"[[4, 2, 128, 0], [32, 256, 2, 0], [16, 64, 8, 0], [8, 16, 0, 2]]",70480,down,0,"[[4, 2, 0, 4], [32, 256, 128, 0], [16, 64, 2, 0], [8, 16, 8, 2]]",70480
5,"[[4, 2, 0, 4], [32, 256, 128, 0], [16, 64, 2, 0], [8, 16, 8, 2]]",70480,right,0,"[[0, 4, 2, 4], [4, 32, 256, 128], [0, 16, 64, 2], [8, 16, 8, 2]]",70480
5,"[[0, 4, 2, 4], [4, 32, 256, 128], [0, 16, 64, 2], [8, 16, 8, 2]]",70480,down,36,"[[0, 0, 2, 0], [4, 4, 256, 4], [4, 32, 64, 128], [8, 32, 8, 4]]",70516
5,"[[0, 0, 2, 0], [4, 4, 256, 4], [4, 32, 64, 128], [8, 32, 8, 4]]",70516,down,72,"[[0, 0, 2, 0], [0, 4, 256, 4], [8, 4, 64, 128], [8, 64, 8, 4]]",70588
5,"[[0, 0, 2, 0], [0, 4, 256, 4], [8, 4, 64, 128], [8, 64, 8, 4]]",70588,down,24,"[[0, 2, 2, 0], [0, 0, 256, 4], [0, 8, 64, 128], [16, 64, 8, 4]]",70612
5,"[[0, 2, 2, 0], [0, 0, 256, 4], [0, 8, 64, 128], [16, 64, 8, 4]]",70612,up,0,"[[16, 2, 2, 4], [0, 8, 256, 128], [2, 64, 64, 4], [0, 0, 8, 0]]",70612
5,"[[16, 2, 2, 4], [0, 8, 256, 128], [2, 64, 64, 4], [0, 0, 8, 0]]",70612,left,132,"[[16, 4, 4, 0], [8, 256, 128, 0], [2, 128, 4, 0], [8, 0, 4, 0]]",70744
5,"[[16, 4, 4, 0], [8, 256, 128, 0], [2, 128, 4, 0], [8, 0, 4, 0]]",70744,left,8,"[[16, 8, 4, 0], [8, 256, 128, 0], [2, 128, 4, 0], [8, 4, 0, 0]]",70752
5,"[[16, 8, 4, 0], [8, 256, 128, 0], [2, 128, 4, 0], [8, 4, 0, 0]]",70752,up,0,"[[16, 8, 4, 0], [8, 256, 128, 0], [2, 128, 4, 0], [8, 4, 4, 0]]",70752
5,"[[16, 8, 4, 0], [8, 256, 128, 0], [2, 128, 4, 0], [8, 4, 4, 0]]",70752,down,8,"[[16, 8, 4, 0], [8, 256, 4, 0], [2, 128, 128, 0], [8, 4, 8, 0]]",70760
5,"[[16, 8, 4, 0], [8, 256, 4, 0], [2, 128, 128, 0], [8, 4, 8, 0]]",70760,left,256,"[[16, 8, 4, 0], [8, 256, 4, 4], [2, 256, 0, 0], [8, 4, 8, 0]]",71016
5,"[[16, 8, 4, 0], [8, 256, 4, 4], [2, 256, 0, 0], [8, 4, 8, 0]]",71016,up,520,"[[16, 8, 8, 4], [8, 512, 8, 2], [2, 4, 0, 0], [8, 0, 0, 0]]",71536
5,"[[16, 8, 8, 4], [8, 512, 8, 2], [2, 4, 0, 0], [8, 0, 0, 0]]",71536,left,16,"[[16, 16, 4, 0], [8, 512, 8, 2], [2, 4, 0, 0], [8, 0, 0, 4]]",71552
5,"[[16, 16, 4, 0], [8, 512, 8, 2], [2, 4, 0, 0], [8, 0, 0, 4]]",71552,left,32,"[[32, 4, 4, 0], [8, 512, 8, 2], [2, 4, 0, 0], [8, 4, 0, 0]]",71584
5,"[[32, 4, 4, 0], [8, 512, 8, 2], [2, 4, 0, 0], [8, 4, 0, 0]]",71584,down,8,"[[32, 0, 0, 0], [8, 4, 0, 0], [2, 512, 4, 4], [8, 8, 8, 2]]",71592
5,"[[32, 0, 0, 0], [8, 4, 0, 0], [2, 512, 4, 4], [8, 8, 8, 2]]",71592,left,24,"[[32, 0, 4, 0], [8, 4, 0, 0], [2, 512, 8, 0], [16, 8, 2, 0]]",71616
5,"[[32, 0, 4, 0], [8, 4, 0, 0], [2, 512, 8, 0], [16, 8, 2, 0]]",71616,right,0,"[[0, 0, 32, 4], [0, 0, 8, 4], [2, 2, 512, 8], [0, 16, 8, 2]]",71616
5,"[[0, 0, 32, 4], [0, 0, 8, 4], [2, 2, 512, 8], [0, 16, 8, 2]]",71616,up,8,"[[2, 2, 32, 8], [0, 16, 8, 8], [0, 0, 512, 2], [0, 0, 8, 2]]",71624
5,"[[2, 2, 32, 8], [0, 16, 8, 8], [0, 0, 512, 2], [0, 0, 8, 2]]",71624,right,20,"[[0, 4, 32, 8], [0, 2, 16, 16], [0, 0, 512, 2], [0, 0, 8, 2]]",71644
5,"[[0, 4, 32, 8], [0, 2, 16, 16], [0, 0, 512, 2], [0, 0, 8, 2]]",71644,left,32,"[[4, 32, 8, 0], [2, 32, 0, 0], [512, 2, 0, 2], [8, 2, 0, 0]]",71676
5,"[[4, 32, 8, 0], [2, 32, 0, 0], [512, 2, 0, 2], [8, 2, 0, 0]]",71676,up,68,"[[4, 64, 8, 2], [2, 4, 0, 2], [512, 0, 0, 0], [8, 0, 0, 0]]",71744
5,"[[4, 64, 8, 2], [2, 4, 0, 2], [512, 0, 0, 0], [8, 0, 0, 0]]",71744,up,4,"[[4, 64, 8, 4], [2, 4, 0, 4], [512, 0, 0, 0], [8, 0, 0, 0]]",71748
5,"[[4, 64, 8, 4], [2, 4, 0, 4], [512, 0, 0, 0], [8, 0, 0, 0]]",71748,up,8,"[[4, 64, 8, 8], [2, 4, 0, 0], [512, 0, 2, 0], [8, 0, 0, 0]]",71756
5,"[[4, 64, 8, 8], [2, 4, 0, 0], [512, 0, 2, 0], [8, 0, 0, 0]]",71756,right,16,"[[2, 4, 64, 16], [0, 0, 2, 4], [0, 0, 512, 2], [0, 0, 0, 8]]",71772
5,"[[2, 4, 64, 16], [0, 0, 2, 4], [0, 0, 512, 2], [0, 0, 0, 8]]",71772,left,0,"[[2, 4, 64, 16], [2, 4, 0, 0], [512, 2, 0, 0], [8, 0, 0, 4]]",71772
5,"[[2, 4, 64, 16], [2, 4, 0, 0], [512, 2, 0, 0], [8, 0, 0, 4]]",71772,up,12,"[[4, 8, 64, 16], [512, 2, 0, 4], [8, 0, 0, 0], [0, 0, 2, 0]]",71784
5,"[[4, 8, 64, 16], [512, 2, 0, 4], [8, 0, 0, 0], [0, 0, 2, 0]]",71784,down,0,"[[0, 0, 0, 0], [4, 2, 0, 0], [512, 8, 64, 16], [8, 2, 2, 4]]",71784
5,"[[0, 0, 0, 0], [4, 2, 0, 0], [512, 8, 64, 16], [8, 2, 2, 4]]",71784,right,4,"[[0, 0, 0, 0], [0, 4, 4, 2], [512, 8, 64, 16], [0, 8, 4, 4]]",71788
5,"[[0, 0, 0, 0], [0, 4, 4, 2], [512, 8, 64, 16], [0, 8, 4, 4]]",71788,left,16,"[[0, 0, 0, 0], [8, 2, 0, 4], [512, 8, 64, 16], [8, 8, 0, 0]]",71804
5,"[[0, 0, 0, 0], [8, 2, 0, 4], [512, 8, 64, 16], [8, 8, 0, 0]]",71804,right,16,"[[0, 0, 0, 4], [0, 8, 2, 4], [512, 8, 64, 16], [0, 0, 0, 16]]",71820
5,"[[0, 0, 0, 4], [0, 8, 2, 4], [512, 8, 64, 16], [0, 0, 0, 16]]",71820,down,56,"[[0, 0, 0, 2], [0, 0, 0, 0], [0, 0, 2, 8], [512, 16, 64, 32]]",71876
5,"[[0, 0, 0, 2], [0, 0, 0, 0], [0, 0, 2, 8], [512, 16, 64, 32]]",71876,down,0,"[[0, 0, 2, 0], [0, 0, 0, 2], [0, 0, 2, 8], [512, 16, 64, 32]]",71876
5,"[[0, 0, 2, 0], [0, 0, 0, 2], [0, 0, 2, 8], [512, 16, 64, 32]]",71876,down,4,"[[0, 0, 0, 4], [0, 0, 0, 2], [0, 0, 4, 8], [512, 16, 64, 32]]",71880
5,"[[0, 0, 0, 4], [0, 0, 0, 2], [0, 0, 4, 8], [512, 16, 64, 32]]",71880,down,0,"[[0, 0, 0, 4], [0, 0, 0, 2], [2, 0, 4, 8], [512, 16, 64, 32]]",71880
5,"[[0, 0, 0, 4], [0, 0, 0, 2], [2, 0, 4, 8], [512, 16, 64, 32]]",71880,left,0,"[[4, 0, 0, 0], [2, 0, 0, 2], [2, 4, 8, 0], [512, 16, 64, 32]]",71880
5,"[[4, 0, 0, 0], [2, 0, 0, 2], [2, 4, 8, 0], [512, 16, 64, 32]]",71880,down,4,"[[0, 0, 0, 0], [4, 4, 0, 0], [4, 4, 8, 2], [512, 16, 64, 32]]",71884
5,"[[0, 0, 0, 0], [4, 4, 0, 0], [4, 4, 8, 2], [512, 16, 64, 32]]",71884,left,16,"[[4, 0, 0, 0], [8, 0, 0, 0], [8, 8, 2, 0], [512, 16, 64, 32]]",71900
5,"[[4, 0, 0, 0], [8, 0, 0, 0], [8, 8, 2, 0], [512, 16, 64, 32]]",71900,up,16,"[[4, 8, 2, 32], [16, 16, 64, 0], [512, 0, 0, 0], [0, 0, 4, 0]]",71916
5,"[[4, 8, 2, 32], [16, 16, 64, 0], [512, 0, 0, 0], [0, 0, 4, 0]]",71916,right,32,"[[4, 8, 2, 32], [0, 2, 32, 64], [0, 0, 0, 512], [0, 0, 0, 4]]",71948
5,"[[4, 8, 2, 32], [0, 2, 32, 64], [0, 0, 0, 512], [0, 0, 0, 4]]",71948,down,0,"[[0, 0, 0, 32], [0, 0, 0, 64], [4, 8, 2, 512], [4, 2, 32, 4]]",71948
5,"[[0, 0, 0, 32], [0, 0, 0, 64], [4, 8, 2, 512], [4, 2, 32, 4]]",71948,up,8,"[[8, 8, 2, 32], [0, 2, 32, 64], [0, 0, 0, 512], [0, 2, 0, 4]]",71956
5,"[[8, 8, 2, 32], [0, 2, 32, 64], [0, 0, 0, 512], [0, 2, 0, 4]]",71956,left,16,"[[16, 2, 32, 0], [2, 32, 64, 0], [512, 0, 0, 0], [2, 4, 2, 0]]",71972
5,"[[16, 2, 32, 0], [2, 32, 64, 0], [512, 0, 0, 0], [2, 4, 2, 0]]",71972,up,0,"[[16, 2, 32, 0], [2, 32, 64, 0], [512, 4, 2, 4], [2, 0, 0, 0]]",71972
5,"[[16, 2, 32, 0], [2, 32, 64, 0], [512, 4, 2, 4], [2, 0, 0, 0]]",71972,down,0,"[[16, 0, 0, 0], [2, 2, 32, 0], [512, 32, 64, 4], [2, 4, 2, 4]]",71972
5,"[[16, 0, 0, 0], [2, 2, 32, 0], [512, 32, 64, 4], [2, 4, 2, 4]]",71972,left,4,"[[16, 0, 0, 0], [4, 32, 0, 4], [512, 32, 64, 4], [2, 4, 2, 4]]",71976
5,"[[16, 0, 0, 0], [4, 32, 0, 4], [512, 32, 64, 4], [2, 4, 2, 4]]",71976,down,72,"[[16, 4, 0, 0], [4, 0, 0, 0], [512, 64, 64, 4], [2, 4, 2, 8]]",72048
5,"[[16, 4, 0, 0], [4, 0, 0, 0], [512, 64, 64, 4], [2, 4, 2, 8]]",72048,right,128,"[[0, 4, 16, 4], [0, 0, 0, 4], [0, 512, 128, 4], [2, 4, 2, 8]]",72176
5,"[[0, 4, 16, 4], [0, 0, 0, 4], [0, 512, 128, 4], [2, 4, 2, 8]]",72176,down,8,"[[0, 0, 0, 0], [4, 4, 16, 4], [0, 512, 128, 8], [2, 4, 2, 8]]",72184
5,"[[0, 0, 0, 0], [4, 4, 16, 4], [0, 512, 128, 8], [2, 4, 2, 8]]",72184,up,16,"[[4, 4, 16, 4], [2, 512, 128, 16], [0, 4, 2, 0], [2, 0, 0, 0]]",72200
5,"[[4, 4, 16, 4], [2, 512, 128, 16], [0, 4, 2, 0], [2, 0, 0, 0]]",72200,up,4,"[[4, 4, 16, 4], [4, 512, 128, 16], [2, 4, 2, 0], [0, 0, 0, 0]]",72204
5,"[[4, 4, 16, 4], [4, 512, 128, 16], [2, 4, 2, 0], [0, 0, 0, 0]]",72204,right,8,"[[0, 8, 16, 4], [4, 512, 128, 16], [4, 2, 4, 2], [0, 0, 0, 0]]",72212
5,"[[0, 8, 16, 4], [4, 512, 128, 16], [4, 2, 4, 2], [0, 0, 0, 0]]",72212,up,8,"[[8, 8, 16, 4], [0, 512, 128, 16], [0, 2, 4, 2], [2, 0, 0, 0]]",72220
5,"[[8, 8, 16, 4], [0, 512, 128, 16], [0, 2, 4, 2], [2, 0, 0, 0]]",72220,left,16,"[[16, 16, 4, 0], [512, 128, 16, 2], [2, 4, 2, 0], [2, 0, 0, 0]]",72236
5,"[[16, 16, 4, 0], [512, 128, 16, 2], [2, 4, 2, 0], [2, 0, 0, 0]]",72236,left,32,"[[32, 4, 0, 0], [512, 128, 16, 2], [2, 4, 2, 0], [2, 0, 0, 2]]",72268
5,"[[32, 4, 0, 0], [512, 128, 16, 2], [2, 4, 2, 0], [2, 0, 0, 2]]",72268,up,8,"[[32, 4, 16, 4], [512, 128, 2, 0], [4, 4, 0, 2], [0, 0, 0, 0]]",72276
5,"[[32, 4, 16, 4], [512, 128, 2, 0], [4, 4, 0, 2], [0, 0, 0, 0]]",72276,right,8,"[[32, 4, 16, 4], [0, 512, 128, 2], [2, 0, 8, 2], [0, 0, 0, 0]]",72284
5,"[[32, 4, 16, 4], [0, 512, 128, 2], [2, 0, 8, 2], [0, 0, 0, 0]]",72284,up,4,"[[32, 4, 16, 4], [2, 512, 128, 4], [0, 0, 8, 0], [0, 0, 0, 4]]",72288
5,"[[32, 4, 16, 4], [2, 512, 128, 4], [0, 0, 8, 0], [0, 0, 0, 4]]",72288,down,8,"[[0, 0, 0, 4], [0, 0, 16, 0], [32, 4, 128, 4], [2, 512, 8, 8]]",72296
5,"[[0, 0, 0, 4], [0, 0, 16, 0], [32, 4, 128, 4], [2, 512, 8, 8]]",72296,down,8,"[[0, 0, 2, 0], [0, 0, 16, 0], [32, 4, 128, 8], [2, 512, 8, 8]]",72304
